unique_id,pdf_file,page_num,first_name,last_name,middle_name,middle_initial,context,title,entity_value,file_id,cluster_id
1252,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,29,Frederick,Brown,,,Pensioner,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1256,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,30,Frederick,Brown,,,pensioner,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1263,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,31,Frederick,Brown,,,"Claimant, Sergt",,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1267,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,32,Frederick,Brown,,,"Claimant, Invalid Pension",,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1272,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,33,Frederick,Brown,,,Deceased soldier,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1276,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,34,Frederick,Brown,,,claimant for pension,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1282,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,35,Frederick,Brown,,,claimant,Sergeant,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1285,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,36,Frederick,Brown,,,claimant,Sergeant,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1288,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,37,Frederick,Brown,,,Claimant for pension,QM Sergt,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1290,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,38,Frederick,Brown,,,"Affiant, late Sargeant Co D - 33rd Reg't U. S. C. Inf. Vols",,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1293,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,39,Fredk,Brown,,,claimant,,Fredk Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1295,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,40,Frederick,Brown,,,soldier,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1298,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,42,Frederick,Brown,,,soldier,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1303,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,43,Fredk,Brown,,,soldier,,Fredk Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1306,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,44,Frederick,Brown,,,claimant,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1310,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,45,Frederick,Brown,,,soldier,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1315,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,46,Frederick,Brown,,,soldier,Sergeant,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1322,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,47,Frederick,Brown,,,soldier,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1334,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,49,Frederick,Brown,,,deceased husband,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1343,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,50,Frederick,Brown,,,soldier,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1347,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,51,Fred'K,Brown,,,soldier,,Fred'K Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1354,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,52,Frederick,Brown,,,Late husband of Rebecca Brown,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1355,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,53,Frederick,Brown,F,F,soldier,,Frederick F Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1356,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,53,Fredk,Brown,,,soldier,,Fredk Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1360,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,54,Frederick,Brown,,,soldier,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1364,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,55,Frederick,Brown,,,soldier,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1367,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,56,Frederick,Brown,,,deceased soldier,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1372,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,57,Frederick,Brown,,,soldier,Soldier,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1378,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,58,Frederick,Brown,,,deceased husband,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1382,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,59,Frederick,Brown,,,soldier,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1387,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,60,Fredk,Brown,,,deceased spouse of widow claimant,,Fredk Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1395,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,62,Frederick,Brown,,,husband of claimant,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1403,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,64,Frederick,Brown,,,soldier,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1407,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,65,Frederick,Brown,,,deceased soldier,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1416,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,66,Frederick,Brown,,,"Soldier, associated with the claim",,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1421,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,67,Frederick,Brown,,,"sergeant of Co ""D"" 33rd U. S. C. Infty",,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1425,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,69,Frederick,Brown,,,soldier,,Frederick Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1156
1159,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,3,E,Crofut,A,A,attorney for Frederick Brown,Attorney,E A Crofut,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1159
1159,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,3,E,Crofut,A,A,attorney for Frederick Brown,Attorney,E A Crofut,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1159
1268,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,32,Ea,Crofut,,,Recognized Attorney,Agent to pay,E A Crofut,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1159
1268,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,32,Ea,Crofut,,,Recognized Attorney,Agent to pay,E A Crofut,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1159
1284,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,35,Ea,Crofut,,,filing agent,,E A Crofut,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1159
1284,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,35,Ea,Crofut,,,filing agent,,E A Crofut,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1159
1291,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,38,Ef,Crofut,,,Notary who wrote the affidavit,Pension Notary,E F Crofut,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1159
1294,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,39,Ea,Crofut,,,affiant,,E A Crofut,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1159
1294,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,39,Ea,Crofut,,,affiant,,E A Crofut,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1159
1160,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,4,N,C,,,,,N C,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1160
1161,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,4,R,F,,,Attorney,,R F,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1161
1162,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,4,Rebecca,Smith,,,widow claimant,,Rebecca Smith,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1162
1164,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,4,Hynd,,,,affiant,,Hynd,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1164
1165,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,4,White,,,,affiant,,White,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1165
1166,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,4,C,H,,,,,C H,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1166
1167,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,4,A,B,,,Clerk,,A B,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1167
1168,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,5,Rebecca,Brown,,,claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1172,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,6,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1180,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,7,Rebecca,Brown,,,widow claimant,claimant,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1182,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,9,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1187,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,10,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1194,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,11,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1198,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,12,Rebecca,Brown,,,claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1203,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,13,Rebecca,Brown,,,Claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1205,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,14,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1209,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,15,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1215,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,16,Rebecca,Brown,,,attesting witness,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1217,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,17,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1223,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,19,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1230,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,21,Rebecca,Brown,,,claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1235,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,23,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1241,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,24,Rebecca,Brown,,,,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1243,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,26,Rebecca,Brown,,,Deponent,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1245,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,27,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1253,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,29,Rebecca,Brown,,,Claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1257,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,30,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1314,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,46,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1323,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,47,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1333,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,49,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1342,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,50,Rebecca,Brown,,,widow claimant,claimant,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1346,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,51,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1353,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,52,Rebecca,Brown,,,"Claimant, widow of Frederick Brown",,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1366,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,56,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1371,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,57,Rebecca,Brown,,,claimant,Claimant,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1377,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,58,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1381,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,59,Rebecca,Brown,,,claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1386,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,60,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1391,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,61,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1394,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,62,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1399,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,63,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1402,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,64,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1406,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,65,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1415,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,66,Rebecca,Brown,,,Claimant for pension,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1420,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,67,Rebecca,Brown,,,widow of a soldier,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1424,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,69,Rebecca,Brown,,,widow claimant,,Rebecca Brown,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1168
1169,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,5,J,Smith,H,H,witness,,J H Smith,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1169
1337,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,49,J,Smith,,,post-office address contact,,J Smith,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1169
1345,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,50,J,H Smith,H,H,notary public,Notary Public,J H H Smith,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1169
1348,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,51,Jf,Smith,,,witness,,J F Smith,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1169
1370,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,57,J,Washington,I,I,notary,Notary Public,J I Washington,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1169
1380,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,59,Jl,Washington,L,L,notary,Notary Public,J L L Washington,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1169
1412,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,65,J,Washington,,,,,J Washington,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1169
1170,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,5,Hagar,Smith,,,witness,,Hagar Smith,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1170
1183,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,9,Hagar,Smith,,,witness,,Hagar Smith,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1170
1171,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,5,James,White,,,witness,,James White,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1171
1189,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,10,James,White,,,witness,,James White,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1171
1261,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,30,James,White,,,affiant,,James White,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1171
1331,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,47,James,White,,,,,James White,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1171
1428,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,69,James,White,,,affiant and witness,Notary Public,James White,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1171
1174,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,6,Mollie,,,,first wife of soldier,,Mollie,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1174
1179,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,7,Mollie,,,,first wife of Frederick Brown,,Mollie,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1174
1185,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,9,Mallie,,,,Frederick Brown's first wife,,Mallie,usct_pension_files\A_B\Brown Frederick Civil War Pension.pdf,1174
